File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD13Q1_061__250m_16_days_NDVI_doy2025105000000_aid0001,_250m_16_days_NDVI,aid0001,2025-04-15,252874.0,-0.1721,0.9874,"(-0.1721,0.9874)",0.6649206,0.1345406,0.0181012,0.7412,0.8949,0.6953,0.4845,0.6385
MYD13Q1_061__250m_16_days_NDVI_doy2025121000000_aid0001,_250m_16_days_NDVI,aid0001,2025-05-01,252786.0,-0.2,0.9993,"(-0.2,0.9993)",0.640487,0.135529,0.0183681,0.7175,0.8809,0.6677,0.4445,0.6083
MYD13Q1_061__250m_16_days_NDVI_doy2025137000000_aid0001,_250m_16_days_NDVI,aid0001,2025-05-17,252742.0,-0.1998,0.9975,"(-0.1998,0.9975)",0.5283021,0.1842579,0.033951,0.6632,0.9975,0.5582,0.0777,0.429
MYD13Q1_061__250m_16_days_NDVI_doy2025153000000_aid0001,_250m_16_days_NDVI,aid0001,2025-06-02,252558.0,-0.1993,0.9981,"(-0.1993,0.9981)",0.548385,0.1468382,0.0215615,0.639,0.8518,0.5773,0.2843,0.4971
MYD13Q1_061__250m_16_days_NDVI_doy2025169000000_aid0001,_250m_16_days_NDVI,aid0001,2025-06-18,252151.0,-0.2,0.9996,"(-0.2,0.9996)",0.5497952,0.1739697,0.0302654,0.6648,0.9495,0.5855,0.1903,0.475
MYD13Q1_061__250m_16_days_NDVI_doy2025185000000_aid0001,_250m_16_days_NDVI,aid0001,2025-07-04,252366.0,-0.2,0.9988,"(-0.2,0.9988)",0.5320165,0.1614241,0.0260578,0.6392,0.9051,0.5631,0.1958,0.4618
MYD13Q1_061__250m_16_days_NDVI_doy2025201000000_aid0001,_250m_16_days_NDVI,aid0001,2025-07-20,252759.0,-0.2,0.9985,"(-0.2,0.9985)",0.4863767,0.1753415,0.0307447,0.614,0.953,0.5205,0.049,0.388
MYD13Q1_061__250m_16_days_NDVI_doy2025217000000_aid0001,_250m_16_days_NDVI,aid0001,2025-08-05,252387.0,-0.1998,0.9981,"(-0.1998,0.9981)",0.5513092,0.2094318,0.0438617,0.7038,0.9981,0.6012,0.0486,0.4417
MYD13Q1_061__250m_16_days_NDVI_doy2025233000000_aid0001,_250m_16_days_NDVI,aid0001,2025-08-21,252417.0,-0.2,0.9992,"(-0.2,0.9992)",0.7367653,0.1924914,0.0370529,0.8502,0.9992,0.7984,0.4997,0.71
MYD13Q1_061__250m_16_days_NDVI_doy2025249000000_aid0001,_250m_16_days_NDVI,aid0001,2025-09-06,252812.0,-0.199,0.9994,"(-0.199,0.9994)",0.5826671,0.2367309,0.0560415,0.8079,0.9994,0.5899,-0.168,0.4175
