File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023183000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-02,14.0,0.2306696,0.4575379,"(0.2306696,0.4575379)",0.342015,0.0742247,0.0055093,0.4124545,0.4575379,0.315074,0.2306696,0.2937912
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023184000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-03,15.0,0.2439816,0.4034251,"(0.2439816,0.4034251)",0.3301597,0.0451642,0.0020398,0.373769,0.4034251,0.3320554,0.2439816,0.3010708
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023188000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-07,15.0,0.2875366,0.4892974,"(0.2875366,0.4892974)",0.3833976,0.0652766,0.004261,0.4394886,0.4892974,0.3616093,0.2875366,0.3391278
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023189000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-08,15.0,0.2432028,0.4764919,"(0.2432028,0.4764919)",0.3628989,0.0538268,0.0028973,0.3873374,0.439761,0.3580384,0.2985969,0.338363
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023191000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-10,12.0,0.2748248,0.4843356,"(0.2748248,0.4843356)",0.3880072,0.0645095,0.0041615,0.4451477,0.4843356,0.3726616,0.2748248,0.3524626
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023192000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-11,14.0,0.291714,0.4993692,"(0.291714,0.4993692)",0.3831322,0.0718004,0.0051553,0.4466549,0.4993692,0.3665434,0.291714,0.3240152
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023196000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-15,13.0,0.28754,0.4989173,"(0.28754,0.4989173)",0.3756541,0.0696885,0.0048565,0.4055467,0.4989173,0.3837387,0.28754,0.3056198
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023197000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-16,14.0,0.2729286,0.4474674,"(0.2729286,0.4474674)",0.3775308,0.0424027,0.001798,0.4155471,0.4474674,0.3677929,0.3408018,0.362455
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023199000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-18,13.0,0.2612808,0.4904125,"(0.2612808,0.4904125)",0.3747398,0.0779759,0.0060802,0.4226781,0.4904125,0.3828849,0.2612808,0.3132789
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023200000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-19,15.0,0.2602305,0.490793,"(0.2602305,0.490793)",0.3626269,0.0721823,0.0052103,0.4276898,0.490793,0.3488872,0.2602305,0.3082029
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023204000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-23,15.0,0.2797381,0.4738758,"(0.2797381,0.4738758)",0.3742738,0.0613829,0.0037679,0.4243793,0.4738758,0.3641171,0.2797381,0.3286471
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023205000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-07-24,13.0,0.2906106,0.4960904,"(0.2906106,0.4960904)",0.3842321,0.0641094,0.00411,0.4271987,0.4960904,0.3893752,0.2906106,0.3113432
